event_id,shipment_reference,status,event_timestamp
86d3e669-eb7a-48b7-816c-e7f4c31da66b,TV-200214,picked_up,2026-07-02T13:46:00Z
5bb09ba0-aea2-4b91-8723-41667cf96021,TV-200276,picked_up,2026-07-05T16:42:00Z
85280a86-cdcf-4233-aed3-beff2d55ce51,TV-200264,delivered,2026-07-05T15:36:00Z
befade80-0f6f-4cf7-a325-effa40de284a,TV-200044,created,2026-07-04T06:13:00Z
0d6ed017-93d5-454b-a886-735551f45a24,TV-200115,in_transit,2026-07-03T09:20:00Z
30cacade-fc17-4039-8491-b7b72b2fafe1,TV-200173,picked_up,2026-07-06T09:24:00Z
0063d840-9c67-42e4-9d52-2715e032060e,TV-200229,created,2026-07-05T01:36:00Z
ceda485e-a93b-471b-8e7f-09a8a9f7add2,TV-200157,created,2026-07-06T05:04:00Z
03534a6a-f34d-4414-9e28-bcf7499f8c40,TV-200302,delivered,2026-07-06T16:59:00Z
7fea9619-ec86-4fca-9994-14e1f4706b17,TV-200310,delivered,2026-07-06T07:19:00Z
68b3cb48-ccaa-422b-94b1-9fa0221f1964,TV-200214,failed,2026-07-02T22:54:00Z
dd697c29-679f-4910-942a-2c7d117e0dde,TV-200108,created,2026-07-01T18:43:00Z
577f365a-1119-4d09-9ef6-a00d9b40260d,TV-200043,created,2026-07-02T14:08:00Z
3802842c-3266-459c-aaf0-e5738d8dba5f,TV-200287,in_transit,2026-07-03T11:22:00Z
b7378f15-587d-418b-ac98-c44d24e4d148,TV-200193,picked_up,2026-07-05T11:24:00Z
03ea31c6-3e42-41eb-b439-37dea49bab15,TV-200138,picked_up,2026-07-02T23:48:00Z
90f105c8-e363-46e4-93f2-4fdfb0810dac,TV-200260,picked_up,2026-07-03T10:18:00Z
a8e24d38-9080-4d9f-ad53-45daf9063584,TV-200139,created,2026-07-02T09:56:00Z
0d26aaa7-a176-4bfe-9efa-04810343daa4,TV-200176,picked_up,2026-07-06T14:40:00Z
dfd8cef9-8574-4fce-be03-82ed0f0a5b6d,TV-200160,picked_up,2026-07-03T13:25:00Z
91975e30-7423-417a-a7aa-ae77894e2931,TV-200242,picked_up,2026-07-03T09:01:00Z
629bdca6-f0d5-4f30-8593-5043e4129c35,TV-200268,picked_up,2026-07-03T23:58:00Z
f689d19b-1925-4026-b7da-de2b8f19d76c,TV-200299,created,2026-07-01T19:28:00Z
3127cb80-81e9-474a-abdf-a1cdf3ac437a,TV-200105,in_transit,2026-07-06T14:00:00Z
8ab6b64f-cdd1-4d62-80ae-515798baebd7,TV-200024,created,2026-07-03T08:40:00Z
dc9d71e8-e7ce-4b6d-af9e-7a2aac011d44,TV-200030,delivered,2026-07-02T16:04:00Z
4f84beaa-8e61-4091-8135-2d0a98d1266a,TV-200290,picked_up,2026-07-06T05:56:00Z
5e888b9d-97f3-4e26-9c3c-68b06f226b8a,TV-200044,picked_up,2026-07-04T08:13:00Z
bbc06366-48ca-41e0-8b13-8418fe5c715d,TV-200184,picked_up,2026-07-05T07:36:00Z
37385aeb-0c00-4e7f-9678-84f9fd37227f,TV-200272,created,2026-07-06T04:54:00Z
98de88fa-4f29-40a8-a3c6-bdfeebd71964,TV-200157,picked_up,2026-07-06T06:05:00Z
78922d80-afa0-469d-91ba-b3f2f9e7425d,TV-200123,in_transit,2026-07-05T23:50:00Z
116c3de0-1e00-486e-aa82-9ca3cc93081d,TV-200192,picked_up,2026-07-02T08:10:00Z
4e6b6e17-78cd-427f-900b-eac0e161ede7,TV-200185,in_transit,2026-07-02T10:32:00Z
d9137238-6920-4614-8c96-1b94b9369e3f,TV-200120,in_transit,2026-07-05T19:26:00Z
1cffbd59-76d4-42dc-a8d9-d8410151fdbf,TV-200296,picked_up,2026-07-03T16:08:00Z
b5a9b190-7f40-4382-8981-cfdf8035b654,TV-200165,picked_up,2026-07-05T06:27:00Z
7f9ec57f-b437-4278-bf24-8d17a4e94355,TV-200268,created,2026-07-03T22:40:00Z
29a0b050-4f35-45f4-99d0-508fc0251ff5,TV-200080,created,2026-07-06T07:37:00Z
204087f6-791f-455d-8772-b5f40979f39f,TV-200048,created,2026-07-06T04:46:00Z
2f4a7686-1a46-42df-8f72-47bf28465fac,TV-200268,in_transit,2026-07-04T06:35:00Z
be37354a-6222-4fb2-a70f-5f5b0ce21152,TV-200068,in_transit,2026-07-03T21:08:00Z
f3512398-6db3-496f-a597-09f1590fad9a,TV-200041,in_transit,2026-07-02T12:07:00Z
c5808a9b-e700-4e48-ac07-3c6270a4c0b0,TV-200076,picked_up,2026-07-04T06:02:00Z
1949529f-4d9b-4133-b409-97a64c81384f,TV-200170,delivered,2026-07-04T05:49:00Z
49d8f458-b55c-4f06-9b63-339479fe7f61,TV-200304,in_transit,2026-07-04T05:44:00Z
5745d011-91a0-4d82-9317-84a3fffac249,TV-200269,created,2026-07-05T01:53:00Z
72fb616b-1b53-4976-9f2f-83556078f5b3,TV-200059,delivered,2026-07-06T09:08:00Z
993a7e3e-a26d-48cc-97cd-d0746b271920,TV-200213,delivered,2026-07-04T10:47:00Z
8ecd932a-99f6-4e59-b9af-2e2241cb0838,TV-200236,picked_up,2026-07-02T12:01:00Z
fe95f980-4a83-482d-9977-01eb7787a2a3,TV-200308,delivered,2026-07-04T07:11:00Z
727e0ade-3a30-4119-be7d-aeec8f51f2a3,TV-200240,created,2026-07-02T04:46:00Z
fba2c6ca-69ae-4d36-a5c3-86ba2ffeefc3,TV-200054,created,2026-07-03T07:58:00Z
ae484e3a-6fe6-463d-985f-3e0d941687e1,TV-200103,created,2026-07-03T13:50:00Z
769451b1-1bfc-4141-8478-be0656aed27b,TV-200098,picked_up,2026-07-03T06:58:00Z
92292ccd-211f-47e1-9114-a45052ec27a6,TV-200181,created,2026-07-04T04:57:00Z
d2b7e8a4-a4ff-4f3a-b19a-b393a5258f52,TV-200184,created,2026-07-05T03:24:00Z
fd654bb5-bdb6-4773-9c40-5d56e0837c7d,TV-200023,picked_up,2026-07-05T16:38:00Z
b796db49-2d0d-4743-8956-56bbce7d90c4,TV-200239,created,2026-07-06T05:50:00Z
5b7f5a9b-4995-4c55-b116-583a07270940,TV-200116,picked_up,2026-07-05T00:18:00Z
a511d8bb-382c-41dc-b341-371b52b91476,TV-200223,created,2026-07-04T09:00:00Z
c2f4771a-bd15-4b46-9129-8ae0a19554a4,TV-200108,delivered,2026-07-02T07:12:00Z
e5077e5b-d4d3-426f-a2f8-c7cd47d8d5d7,TV-200284,picked_up,2026-07-02T11:35:00Z
db8a542e-9e17-4886-98ca-a908f78bb086,TV-200229,in_transit,2026-07-05T14:18:00Z
7175bf2b-b4d7-494f-b647-f9798111d9f4,TV-200274,delivered,2026-07-05T04:46:00Z
681bc66d-740f-46bd-ba11-022165d11d15,TV-200031,created,2026-07-02T09:57:00Z
ead71a4e-c590-4f58-9be0-1fd415f8c33a,TV-200149,delivered,2026-07-03T17:21:00Z
6df26159-c6c0-4be4-8ba1-d17c349e18e6,TV-200240,in_transit,2026-07-02T16:36:00Z
6a0604c0-414f-4756-b819-024c0b07b3a4,TV-200059,picked_up,2026-07-05T22:53:00Z
9e72f8bc-9f70-4e33-8610-5b15941edfb9,TV-200152,created,2026-07-01T19:17:00Z
2c72550a-059d-482c-b23a-d315807d870a,TV-200026,picked_up,2026-07-06T21:15:00Z
f830fd46-4942-4919-add8-de20ae158382,TV-200286,picked_up,2026-07-05T16:37:00Z
63962c6c-db91-460c-ae32-dbb21db24884,TV-200046,in_transit,2026-07-03T00:49:00Z
9c982add-d222-4821-a0b2-95599a0c19bb,TV-200041,delivered,2026-07-02T14:18:00Z
34d3d650-ca5e-4041-ac3b-c5715f42f04e,TV-200068,picked_up,2026-07-03T17:13:00Z
a53c4652-0d75-408b-8c11-c4f0b796caa2,TV-200164,created,2026-07-02T18:46:00Z
c1c23caf-5338-436f-b7f6-4528312d0c5b,TV-200233,delivered,2026-07-02T20:36:00Z
baebefce-0937-47ff-9801-53421b4a2b85,TV-200096,in_transit,2026-07-04T16:20:00Z
0c441951-59fd-4b75-b028-1c8a51b7807c,TV-200206,created,2026-07-05T19:03:00Z
42a00ab0-b34f-4cf2-bd9b-a25ec914523f,TV-200073,picked_up,2026-07-06T16:24:00Z
49c9c34b-8a05-4e85-8c03-82e865ad6229,TV-200300,created,2026-07-04T20:15:00Z
073ed8e7-fd4f-4ba4-a799-1a715200626c,TV-200237,created,2026-07-03T15:49:00Z
595ac466-2de1-4fda-86ea-7a87f2ea7811,TV-200088,created,2026-07-04T12:25:00Z
ff1942f8-df06-4a2e-93fa-3a703371b498,TV-200263,created,2026-07-02T10:37:00Z
1b9a56ee-816a-4ccd-b5ea-5d8943f48e9d,TV-200088,in_transit,2026-07-04T18:40:00Z
cf79d652-662a-4065-8f49-95c831ae3ebe,TV-200040,picked_up,2026-07-04T09:27:00Z
12a81c2c-f296-41a4-84d1-32da0669564a,TV-200188,in_transit,2026-07-06T06:09:00Z
15e1b8bd-dbd3-4871-be08-9aae539f2707,TV-200130,created,2026-07-05T14:44:00Z
9f8c1692-c48f-43ad-b624-ce5c237a4d37,TV-200173,in_transit,2026-07-06T09:46:00Z
105ee0d3-4ec8-4c23-8364-ac32e9ff0c04,TV-200167,in_transit,2026-07-05T08:12:00Z
b2fd5a80-d8e9-4e23-adb4-d24225dbb551,TV-200063,in_transit,2026-07-03T04:56:00Z
87543327-8633-4cec-8cf0-4e7d1fdfe72e,TV-200249,created,2026-07-02T05:45:00Z
49d63bf4-8103-4c7c-9069-3fb237be3466,TV-200009,delivered,2026-07-03T00:34:00Z
8b9c0206-1993-4db0-8aa9-1a6a02b68ec9,TV-200039,picked_up,2026-07-06T09:05:00Z
7b263a20-962a-46c2-ba1f-e79cd7ad7599,TV-200084,in_transit,2026-07-05T18:21:00Z
65a62f1c-82ed-409f-bae8-f337c4f71721,TV-200094,picked_up,2026-07-04T09:10:00Z
dbf0abfe-919b-4774-b74c-e1bc23305838,TV-200217,picked_up,2026-07-06T09:14:00Z
7da57d77-5614-4a53-a6be-895d63c33037,TV-200107,created,2026-07-05T14:01:00Z
7139da38-c730-4aa9-b992-606cc362ed7f,TV-200134,in_transit,2026-07-03T13:07:00Z
6a033f69-2fe7-43ff-b880-aa07892d0dda,TV-200305,created,2026-07-05T04:29:00Z
f82b7940-066c-423a-93ef-f84bf17b0df5,TV-200177,in_transit,2026-07-02T10:56:00Z
1b53dea2-d9c0-4207-9b92-81be1aed2fe4,TV-200047,picked_up,2026-07-03T09:29:00Z
609a9fcc-7473-4eec-8e91-d908e70777fb,TV-200193,created,2026-07-05T06:48:00Z
73159695-b660-495c-836a-ac9ed66f17b0,TV-200028,created,2026-07-01T13:55:00Z
1b4e7525-0692-4229-9307-e2e8b3922410,TV-200258,picked_up,2026-07-02T05:56:00Z
65067dbd-2951-4920-8816-7f1246c70bbb,TV-200012,in_transit,2026-07-03T15:40:00Z
8722c9fd-b4dc-445d-86bd-4da5b4fc9312,TV-200124,picked_up,2026-07-06T11:28:00Z
c0f2f8c5-d42b-4659-935a-28ec3b8736b1,TV-200124,created,2026-07-06T05:38:00Z
5486f7aa-d198-4824-85a3-637e025cb79a,TV-200151,created,2026-07-05T03:17:00Z
814cb51e-9a48-4953-a0de-4d3ed54396a7,TV-200310,picked_up,2026-07-05T23:54:00Z
c7b44797-e927-4c59-a2db-030b61225e1d,TV-200053,created,2026-07-02T18:36:00Z
cbef2681-b900-4645-ab89-26d93e16ba99,TV-200203,picked_up,2026-07-06T08:24:00Z
8c1367c7-f0bf-49cd-b278-5588d02c8259,TV-200011,in_transit,2026-07-03T02:21:00Z
bde8145c-b404-46cc-81ba-eafddb4e67a4,TV-200189,delivered,2026-07-07T05:45:00Z
8e324a68-3938-4eb7-8088-e93b444a0af1,TV-200128,picked_up,2026-07-03T13:01:00Z
1f5cfec1-5da1-4940-ad3f-419f348a5cb6,TV-200121,created,2026-07-06T11:29:00Z
c26335da-d39d-42dd-840d-32121bc5ea3e,TV-200123,created,2026-07-05T05:44:00Z
b9c2579d-b2c5-4dcd-8c44-497b636e42dd,TV-200216,created,2026-07-04T23:59:00Z
b1696e42-9327-468f-87cc-3371868ae0f5,TV-200264,in_transit,2026-07-05T05:38:00Z
f1bf3084-8f15-40ac-a997-44a50a51de38,TV-200079,delivered,2026-07-02T23:49:00Z
70dc50ab-11af-4964-95df-eac721239586,TV-200024,picked_up,2026-07-03T14:00:00Z
997cfaf7-6cd6-4c25-97b8-adcad34b07d9,TV-200043,picked_up,2026-07-02T22:21:00Z
b5b6ee71-e17e-439f-bd87-821657351255,TV-200012,created,2026-07-03T06:01:00Z
3b8daf14-280d-41df-9af8-1073951120ab,TV-200147,failed,2026-07-03T06:07:00Z
6b01e5f1-c0c8-4a37-af7e-d26340d0e402,TV-200265,picked_up,2026-07-05T10:17:00Z
4253a2dc-3975-449d-8b29-2dae7a0629f4,TV-200228,picked_up,2026-07-04T23:21:00Z
738e82db-dd9f-4527-ae85-11ac194f7817,TV-200204,picked_up,2026-07-06T22:22:00Z
9a224705-e7bd-463d-a57d-9e9c6028bad6,TV-200285,picked_up,2026-07-06T04:13:00Z
ff176856-5e8f-4828-8c02-96f84f7d6c5f,TV-200049,created,2026-07-02T15:02:00Z
61b07f3d-5e6f-47ed-be99-9a7d40324eab,TV-200011,created,2026-07-02T20:22:00Z
4ad7a088-e473-49ed-bb55-7ecb2284d499,TV-200054,in_transit,2026-07-03T17:28:00Z
2fca23ef-941a-4863-94de-56051832064f,TV-200228,in_transit,2026-07-05T01:50:00Z
bfefb7c9-e58f-4464-875b-c1363fbac32f,TV-200254,created,2026-07-04T12:57:00Z
fcbbb014-9896-4f42-a76d-8052ec6d1ee1,TV-200291,created,2026-07-05T08:04:00Z
697e8039-edba-4314-8226-d8503d4b203d,TV-200172,picked_up,2026-07-04T09:33:00Z
e76280ca-5877-4c2b-9ac3-1a5cb1c52f14,TV-200122,created,2026-07-05T06:56:00Z
63220ffd-4cad-47c9-8a64-d2372a3c0f13,TV-200137,picked_up,2026-07-03T00:55:00Z
a8589391-aca2-48d1-9357-1e74c90cd0e0,TV-200213,in_transit,2026-07-04T06:26:00Z
36e2fff4-e115-4d48-8a75-67a6a08c6ba2,TV-200225,created,2026-07-05T20:30:00Z
f8827e6f-f95b-4c87-a065-212e9c42faa2,TV-200027,created,2026-07-03T14:08:00Z
52a1be3f-60cb-4649-a323-2c17b6e1dd4f,TV-200020,in_transit,2026-07-03T10:23:00Z
629bdca6-f0d5-4f30-8593-5043e4129c35,TV-200268,picked_up,2026-07-03T23:58:00Z
8ae493ec-27aa-4988-ba24-6712f0f46f71,TV-200214,created,2026-07-02T04:09:00Z
ac26dd00-f86d-46fb-8513-4a44b3ea405d,TV-200093,created,2026-07-02T17:10:00Z
6ebcff8e-ef01-4eb3-97fb-516eb165e316,TV-200146,delivered,2026-07-02T11:53:00Z
3d87a605-ae39-4bd6-bbc0-af120448150f,TV-200206,delivered,2026-07-06T10:43:00Z
31eae88f-b4fd-4ad6-8b91-99de53cc6d75,TV-200117,delivered,2026-07-02T10:42:00Z
25f95f3f-82b9-48fe-930b-6db93a380153,TV-200308,in_transit,2026-07-04T00:46:00Z
cf2dfb9a-6a39-45d6-9938-2f891b1afe23,TV-200293,created,2026-07-03T05:14:00Z
28b558e1-31cd-4f92-888a-72a91a89ca0b,TV-200265,created,2026-07-05T04:34:00Z
1260586a-ad96-4ad9-ac0d-7e17b7b09f67,TV-200015,picked_up,2026-07-05T13:16:00Z
e18e55d0-7a53-4fab-95db-6ad5989b1c93,TV-200150,picked_up,2026-07-05T03:48:00Z
9c0aeb4f-b6aa-49df-812a-5959ef99d5e9,TV-200117,picked_up,2026-07-01T23:53:00Z
9faef1ce-bad6-4d6c-8934-5b1771b77eb7,TV-200149,in_transit,2026-07-03T12:31:00Z
b9724680-8519-4e4d-a29a-95e473c2f99e,TV-200232,picked_up,2026-07-04T06:40:00Z
4d9c1a6b-a403-484c-9982-c3271e533a80,TV-200057,created,2026-07-04T13:22:00Z
0a342387-eeba-48a4-8716-1351ee061b23,TV-200144,created,2026-07-04T22:57:00Z
2c49ded7-bbe7-4cfd-8fa5-217fbc3abb19,TV-200241,delivered,2026-07-05T12:04:00Z
a70f3f8e-a13e-4ab4-b11b-09bf037f0a52,TV-200202,picked_up,2026-07-03T09:00:00Z
e8b56fc7-163b-47e8-972a-9a7e15d7e8ae,TV-200150,created,2026-07-04T20:13:00Z
a67156f2-8e73-4103-bd71-b7a4528313d9,TV-200104,in_transit,2026-07-06T14:51:00Z
615d8fba-8f4c-4eca-a93e-2013d31bd679,TV-200101,created,2026-07-05T12:25:00Z
d78b62df-9ba1-47e8-b948-7d8559489784,TV-200220,failed,2026-07-02T04:41:00Z
78679da0-afb1-4761-b677-6ee0ec7f6927,TV-200111,created,2026-07-03T05:30:00Z
01618221-5264-4629-bb38-763309a8a6d9,TV-200028,delivered,2026-07-02T01:28:00Z
67821826-8080-4c97-aa60-cab169654dbc,TV-200035,delivered,2026-07-04T21:56:00Z
532ee5a8-cfbd-4562-b66e-034659782631,TV-200109,created,2026-07-03T21:09:00Z
1bf37090-e49e-4d72-9430-2eae7c583b6c,TV-200100,created,2026-07-02T05:47:00Z
b0265f7f-d87c-4acf-b9a7-3d092775b2b5,TV-200182,picked_up,2026-07-05T08:21:00Z
285b1039-ff9a-48a3-a9a1-b89d6513f3cb,TV-200062,created,2026-07-02T18:56:00Z
5bd1698d-f616-48ab-a854-eee6e666bc22,TV-200278,picked_up,2026-07-05T11:57:00Z
138afd80-2b06-4f58-b40f-b933f947b0d3,TV-200202,created,2026-07-03T03:38:00Z
be0b8afe-07d7-4d5a-8400-768b812f1a86,TV-200145,picked_up,2026-07-03T13:46:00Z
a77cec20-3931-4dc6-9b52-b3e5f1e6c263,TV-200028,in_transit,2026-07-01T23:14:00Z
5bc52076-02c3-4e99-b6ed-7340e4c23adf,TV-200143,in_transit,2026-07-03T10:11:00Z
f1ad3058-d0f3-4efa-8d83-07a6b17da7e1,TV-200246,picked_up,2026-07-03T10:10:00Z
62ca36bc-f447-4afc-9a5a-d528c937b628,TV-200029,in_transit,2026-07-06T19:16:00Z
ca61ea94-b89c-4803-854d-ea5a64d27a57,TV-200271,in_transit,2026-07-04T14:06:00Z
daa93db3-e22e-4a5b-ba07-476eca3d6229,TV-200090,picked_up,2026-07-05T05:07:00Z
5c8f4b8b-f5a4-449a-a221-ec8c09a40aa3,TV-200174,created,2026-07-06T11:01:00Z
ddf021d4-0bd6-4669-a097-a0b511d68319,TV-200270,in_transit,2026-07-05T00:14:00Z
fb8f5d10-4557-4d8a-a0b3-6f33f2c3c84b,TV-200280,picked_up,2026-07-05T20:05:00Z
e6f60ad2-b98b-40e9-b56b-428b66db37a0,TV-200123,picked_up,2026-07-05T15:15:00Z
e3b21f86-b814-4b6c-b7b7-f40a99e0a535,TV-200167,created,2026-07-04T23:32:00Z
a82df715-3b41-4db2-9c4e-079cc1d927d4,TV-200233,picked_up,2026-07-02T10:15:00Z
9c8d63ae-31e5-4e64-be25-97866fab8f3b,TV-200166,picked_up,2026-07-03T15:43:00Z
a3ea08d0-4238-4583-a012-747622f13c86,TV-200064,created,2026-07-01T14:30:00Z
75179b4d-05c2-4130-bdd8-930f7c8d771c,TV-200114,picked_up,2026-07-02T11:41:00Z
533a375b-a75c-4d8c-8373-990102dd14c4,TV-200129,picked_up,2026-07-02T07:24:00Z
baebefce-0937-47ff-9801-53421b4a2b85,TV-200096,in_transit,2026-07-04T16:20:00Z
